,Unnamed: 0,name,link,address,city,state,ratings,zipcode,1 BED,2 BEDS,3 BEDS,Studio,2+ BEDS,4 BEDS,3+ BEDS,5 BEDS
65,65,Merriwood Apartments,https://www.rentcafe.com/apartments/nc/cary/merriwood-apartments/default.aspx,"903 Kensington Drive,",Cary,NC,5.0,27511,"$1,175","$1,325","$1,525","$1,273+","$2,200+","$2,645","$1,125","$2,695"
66,66,671 West King St,https://www.rentcafe.com/apartments/nc/boone/671-west-king-st/default.aspx,"671 West King St,",Boone,NC,5.0,28607,"$1,175",Ask for pricing,"$1,525",$700,"$2,200+","$2,645","$1,125","$2,695"
67,67,Nu Wesley Apartments,https://www.rentcafe.com/apartments/nc/charlotte/nu-wesley/default.aspx,"Mcquay Street,",Charlotte,NC,5.0,28208,Ask for pricing,"$1,150","$1,525",$700,"$2,200+","$2,645","$1,125","$2,695"
68,68,Hawthorne At Holly Springs,https://www.rentcafe.com/apartments/nc/holly-springs/hawthorne-at-holly-springs/default.aspx,"6000 Forest Village Drive,",Holly Springs,NC,5.0,27540,"$1,450+","$1,650+","$2,040+",$700,"$2,200+","$2,645","$1,125","$2,695"
69,69,306 McCauley,https://www.rentcafe.com/apartments/nc/chapel-hill/306-mccauley/default.aspx,"306 Mccauley,",Chapel Hill,NC,5.0,27516,"$1,450+","$1,650+","$2,040+",$700,"$2,200+","$2,645","$1,125","$2,695"
70,70,The Providence At Brier Creek,https://www.rentcafe.com/apartments/nc/raleigh/the-providence-at-brier-creek/default.aspx,"10100 Donerail Way,",Raleigh,NC,5.0,27617,"$1,293+","$1,793+",Ask for pricing,$700,"$2,200+","$2,645","$1,125","$2,695"
71,71,The Cove At Matthews,https://www.rentcafe.com/apartments/nc/matthews/the-cove-at-matthews/default.aspx,"1701 Gander Cove Lane,",Matthews,NC,5.0,28105,"$1,293+","$1,793+",Ask for pricing,$700,"$2,200+","$2,645","$1,125","$2,695"
72,72,MAA Reserve,https://www.rentcafe.com/apartments/nc/charlotte/maa-reserve/default.aspx,"2720 South Boulevard,",Charlotte,NC,5.0,28209,"$1,613+","$2,533+",Ask for pricing,"$1,488+","$2,200+","$2,645","$1,125","$2,695"
73,73,MAA Ballantyne,https://www.rentcafe.com/apartments/nc/charlotte/maa-ballantyne/default.aspx,"14205 Ballantyne Lake Road,",Charlotte,NC,5.0,28277,"$1,570+","$2,270+",Ask for pricing,"$1,488+","$2,200+","$2,645","$3,020+","$2,695"
74,74,1275 Mount Moriah Church Road,https://www.rentcafe.com/apartments/nc/china-grove/1275-mount-moriah-church-road/default.aspx,"1275 Mount Moriah Church Road,",China Grove,NC,5.0,28023,"$1,570+","$1,450",Ask for pricing,"$1,488+","$2,200+","$2,645","$3,020+","$2,695"
75,75,"Robinson Rentals & Renovations, LLC",https://www.rentcafe.com/apartments/nc/burlington/robinson-rentals-renovations-llc/default.aspx,"852 S. Main St.,",Burlington,NC,5.0,27215,Ask for pricing,$775,Ask for pricing,Ask for pricing,"$2,200+","$2,645","$3,020+","$2,695"
76,76,517 Kenway Street,https://www.rentcafe.com/apartments/nc/garner/517-kenway-street-0/default.aspx,"517 Kenway Street,",Garner,NC,5.0,27529,Ask for pricing,$775,"$1,700",Ask for pricing,"$2,200+","$2,645","$3,020+","$2,695"
77,77,Highgate Townhomes,https://www.rentcafe.com/apartments/nc/durham/highgate-townhomes/default.aspx,"100 Highgate Drive,",Durham,NC,5.0,27713,Ask for pricing,$775,"$1,700",Ask for pricing,"$2,200+","$2,645","$3,020+","$2,695"
78,78,Phillips Landing Apartments,https://www.rentcafe.com/apartments/nc/statesville/phillips-landing-apartments/default.aspx,"501 Phillips Lane,",Statesville,NC,5.0,28625,$915,"$1,075","$1,250",Ask for pricing,"$2,200+","$2,645","$3,020+","$2,695"
79,79,1301-1305-1309 Byron St,https://www.rentcafe.com/apartments/nc/winston-salem/1301-1305-1309-byron-st/default.aspx,"Byron Street,",Winston-Salem,NC,5.0,27105,$915,$550,"$1,250",Ask for pricing,"$2,200+","$2,645","$3,020+","$2,695"
80,80,MAA Ayrsley,https://www.rentcafe.com/apartments/nc/charlotte/maa-ayrsley/default.aspx,"9005 Lenox Pointe Drive,",Charlotte,NC,5.0,28273,"$1,258+","$1,448+","$1,803+",Ask for pricing,"$2,200+","$2,645","$3,020+","$2,695"
81,81,146 E Bell Street,https://www.rentcafe.com/apartments/nc/statesville/146-e-bell-street/default.aspx,"146 E Bell Street,",Statesville,NC,5.0,28677,$800+,"$1,350","$1,803+",Ask for pricing,"$2,200+","$2,645","$3,020+","$2,695"
82,82,Bedford Market,https://www.rentcafe.com/apartments/nc/raleigh/bedford-market/default.aspx,"1540 Dunn Road,",Raleigh,NC,5.0,27615,$800+,"$1,350","$1,803+",Ask for pricing,"$2,200+","$2,645","$3,020+","$2,695"
83,83,Forest Wind Apartments,https://www.rentcafe.com/apartments/nc/kernersville/forest-winds-apartments0/default.aspx,"Forest Winds Apts,",Kernersville,NC,5.0,27284,$600,"$1,350","$1,803+",Ask for pricing,"$2,200+","$2,645","$3,020+","$2,695"
84,84,MAA Chancellor Park,https://www.rentcafe.com/apartments/nc/charlotte/maa-chancellor-park/default.aspx,"8215 University Ridge Drive,",Charlotte,NC,5.0,28213,"$1,183+","$1,503+","$1,638+",Ask for pricing,"$2,200+","$2,645","$3,020+","$2,695"
85,85,The Pointe At Irving Park,https://www.rentcafe.com/apartments/nc/greensboro/the-pointe-at-irving-park-0/default.aspx,"3100 North Elm Street,",Greensboro,NC,5.0,27408,"$1,183+","$1,503+","$1,638+",Ask for pricing,"$2,200+","$2,645","$3,020+","$2,695"
86,86,Cinnamon Ridge,https://www.rentcafe.com/apartments/nc/greensboro/cinnamon-ridge1/default.aspx,"18 Sails Way,",Greensboro,NC,5.0,27406,$750,$850,"$1,638+",Ask for pricing,"$2,200+","$2,645","$3,020+","$2,695"
87,87,Reserve At Arringdon,https://www.rentcafe.com/apartments/nc/morrisville/reserve-at-arringdon/default.aspx,"5710 Arringdon Park Drive,",Morrisville,NC,5.0,27560,"$1,373+","$1,533+",Ask for pricing,Ask for pricing,"$2,200+","$2,645","$3,020+","$2,695"
88,88,MAA Duke Forest,https://www.rentcafe.com/apartments/nc/durham/maa-duke-forest/default.aspx,"910 Constitution Drive,",Durham,NC,5.0,27705,"$1,388+","$1,498+",Ask for pricing,Ask for pricing,"$2,200+","$2,645","$3,020+","$2,695"
89,89,MAA 1225,https://www.rentcafe.com/apartments/nc/charlotte/maa-1225/default.aspx,"1225 S Church St,",Charlotte,NC,5.0,28203,"$1,653+","$1,498+",Ask for pricing,"$1,598+","$2,293+","$2,645","$3,020+","$2,695"
90,90,850 Foxwood PLace,https://www.rentcafe.com/apartments/nc/winston-salem/850-foxwood-place/default.aspx,"850 Foxwood Place,",Winston-Salem,NC,5.0,27127,"$1,653+",$625+,Ask for pricing,"$1,598+","$2,293+","$2,645","$3,020+","$2,695"
91,91,MAA Legacy Park,https://www.rentcafe.com/apartments/nc/charlotte/maa-legacy-park/default.aspx,"8810 Legacy Park Drive,",Charlotte,NC,5.0,28269,"$1,130+","$1,488+",Ask for pricing,"$1,598+","$2,293+","$2,645","$3,020+","$2,695"
92,92,"7944 Suttonview Drive Charlotte, NC 28269",https://www.rentcafe.com/apartments/nc/charlotte/7944-suttonview-drive-charlotte-nc-28269-0/default.aspx,"7944 Suttonview Drive,",Charlotte,NC,5.0,28269,"$1,130+","$1,488+",Ask for pricing,"$1,598+","$2,293+","$2,845","$3,020+","$2,695"
93,93,"328 Woodsboro Place Benson, NC 27504",https://www.rentcafe.com/apartments/nc/benson/328-woodsboro-place-benson-nc-27504/default.aspx,"328 Woodsboro Place,",Benson,NC,5.0,27504,"$1,130+","$1,488+","$1,925","$1,598+","$2,293+","$2,845","$3,020+","$2,695"
94,94,"2611 White Fence Way High Point, NC 27265",https://www.rentcafe.com/apartments/nc/high-point/2611-white-fence-way-high-point-nc-27265/default.aspx,"2611 White Fence Way,",High Point,NC,5.0,27265,"$1,130+","$1,488+","$1,925","$1,598+","$2,293+","$2,845","$3,020+","$2,695"
95,95,"8409 Conner Ridge Lane Charlotte, NC 28269",https://www.rentcafe.com/apartments/nc/charlotte/8409-conner-ridge-lane-charlotte-nc-28269/default.aspx,"8409 Conner Ridge Lane,",Charlotte,NC,5.0,28269,"$1,130+","$1,488+","$1,925","$1,598+","$2,293+","$2,045","$3,020+","$2,695"
96,96,Neuse Town,https://www.rentcafe.com/apartments/nc/raleigh/neuse-town0/default.aspx,"8714 Neuse Town,",Raleigh,NC,5.0,27616,"$1,130+","$1,488+","$1,925","$1,598+","$2,293+","$2,045","$3,020+","$2,695"
97,97,"Front St, LLC",https://www.rentcafe.com/apartments/nc/burlington/front-st-llc/default.aspx,"286 E Front St.,",BURLINGTON,NC,5.0,27215,"$1,130+","$1,488+","$1,925","$1,598+","$2,293+","$2,045","$3,020+","$2,695"
98,98,"1204 Crabtree Drive Winston Salem, NC 27127",https://www.rentcafe.com/apartments/nc/winston-salem/1204-crabtree-drive-winston-salem-nc-27127/default.aspx,"1204 Crabtree Drive,",Winston Salem,NC,5.0,27127,"$1,130+","$1,488+","$1,895","$1,598+","$2,293+","$2,045","$3,020+","$2,695"
99,99,"7362 Mill Ruins Avenue Southwest Concord, NC 28025",https://www.rentcafe.com/apartments/nc/concord/7362-mill-ruins-avenue-southwest-concord-nc-28025/default.aspx,"7362 Mill Ruins Avenue Southwest,",Concord,NC,5.0,28025,"$1,130+","$1,488+","$1,895","$1,598+","$2,293+","$2,645","$3,020+","$2,695"
0,0,"7008 Hidden Creek Drive Charlotte, NC 28214",https://www.rentcafe.com/apartments/nc/charlotte/7008-hidden-creek-drive-charlotte-nc-28214-0/default.aspx,7008 Hidden Creek Drive,Charlotte,NC,,28214,,,"$1,752",,,,,
1,1,Still Meadow Village I,https://www.rentcafe.com/apartments/nc/wilmington/still-meadow-village-i/default.aspx,4632 Still Meadow Dr.,Wilmington,NC,4.5,28412,,,"$1,752",,,,,
2,2,"1809 Larkhill Court Kernersville, NC 27284",https://www.rentcafe.com/apartments/nc/kernersville/1809-larkhill-court-kernersville-nc-27284/default.aspx,1809 Larkhill Court,Kernersville,NC,4.5,27284,,,"$2,195",,,,,
3,3,"4215 Greenfield Circle Northwest Concord, NC 28027",https://www.rentcafe.com/apartments/nc/concord/4215-greenfield-circle-northwest-concord-nc-28027/default.aspx,4215 Greenfield Circle Northwest,Concord,NC,4.5,28027,,,"$2,195",,,"$2,995",,
4,4,Creekside Apartments,https://www.rentcafe.com/apartments/nc/pittsboro/creekside-apartments11/default.aspx,25 Creekside Circle,Pittsboro,NC,4.5,27312,,,"$2,195",,,"$2,995",,
5,5,Still Meadow Village II,https://www.rentcafe.com/apartments/nc/wilmington/still-meadow-village-ii/default.aspx,4632 Still Meadow Dr.,Wilmington,NC,4.0,28412,,,"$2,195",,,"$2,995",,
6,6,"6804 Jamison Lane Charlotte, NC 28269",https://www.rentcafe.com/apartments/nc/charlotte/6804-jamison-lane-charlotte-nc-28269/default.aspx,6804 Jamison Lane,Charlotte,NC,4.0,28269,,,"$2,195",,,"$2,095",,
7,7,4712-A Hollowell Lane,https://www.rentcafe.com/apartments/nc/raleigh/4712-a-hollowell-lane0/default.aspx,4712-A Hollowell Lane,Raleigh,NC,4.0,27604,,,"$2,195",,,"$2,095",,
8,8,Country Club Townhomes,https://www.rentcafe.com/apartments/nc/morehead-city/country-club-townhomes-0/default.aspx,4600 Country Club Rd Apt 104H,Morehead City,NC,4.0,28557,,$925,"$2,195",,,"$2,095",,
9,9,"6105 Creft Circle Indian Trail, NC 28079",https://www.rentcafe.com/apartments/nc/indian-trail/6105-creft-circle-indian-trail-nc-28079-0/default.aspx,6105 Creft Circle,Indian Trail,NC,4.0,28079,,$925,"$2,245",,,"$2,095",,
10,10,"138 Marsh Creek Drive Garner, NC 27529",https://www.rentcafe.com/apartments/nc/garner/138-marsh-creek-drive-garner-nc-27529-0/default.aspx,138 Marsh Creek Drive,Garner,NC,4.0,27529,,$925,"$2,245",,,"$2,295",,
11,11,"7052 Avenbury Circle Kernersville, NC 27284",https://www.rentcafe.com/apartments/nc/kernersville/7052-avenbury-circle-kernersville-nc-27284/default.aspx,7052 Avenbury Circle,Kernersville,NC,4.0,27284,,$925,"$2,245",,,"$1,995",,
12,12,"10018 Mountain Apple Drive Mint Hill, NC 28227",https://www.rentcafe.com/apartments/nc/mint-hill/10018-mountain-apple-drive-mint-hill-nc-28227/default.aspx,10018 Mountain Apple Drive,Mint Hill,NC,4.0,28227,,$925,"$1,895",,,"$1,995",,
13,13,Mill Cove,https://www.rentcafe.com/apartments/nc/raleigh/mill-cove0/default.aspx,6401 Mill Cove Drive,Raleigh,NC,4.0,27617,,$925,"$1,895",,,"$1,995",,
14,14,"3993 Appleton Rd Greensboro, NC 27405",https://www.rentcafe.com/apartments/nc/greensboro/3993-appleton-rd-greensboro-nc-27405-0/default.aspx,3993 Appleton Rd,Greensboro,NC,4.0,27405,,$925,"$1,695",,,"$1,995",,
15,15,"633 Cambridge Farm Court Winston-Salem, NC 27284",https://www.rentcafe.com/apartments/nc/winston-salem/633-cambridge-farm-court-winston-salem-nc-27284/default.aspx,633 Cambridge Farm Court,Winston-Salem,NC,4.0,27284,,$925,"$1,695",,,"$1,795",,
16,16,"3361 Wiliton Way High Point, NC 27260",https://www.rentcafe.com/apartments/nc/high-point/3361-wiliton-way-high-point-nc-27260/default.aspx,3361 Wiliton Way,High Point,NC,4.0,27260,,$925,"$1,695",,,"$1,795",,
17,17,Campus Walk Apartments,https://www.rentcafe.com/apartments/nc/greenville/campus-walk-at-east-carolina/default.aspx,810 Cotanche Street,Greenville,NC,4.0,27858,,$925,"$1,695",,,"$1,795",,
18,18,917 Wade Avenue,https://www.rentcafe.com/apartments/nc/garner/917-wade-avenue/default.aspx,917 Wade Avenue,Garner,NC,4.0,27529,,$925,"$1,695",,,"$1,795",,
19,19,Vista Court Condo,https://www.rentcafe.com/apartments/nc/winston-salem/vista-court-condo3/default.aspx,420-B Vista Court,Winston-Salem,NC,4.0,27106,,$925,"$1,695",,,"$1,795",,
20,20,"615 Frank Street Kannapolis, NC 28081",https://www.rentcafe.com/apartments/nc/kannapolis/615-frank-street-kannapolis-nc-28081/default.aspx,615 Frank Street,Kannapolis,NC,4.0,28081,,$925,"$1,825",,,"$1,795",,
21,21,"12106 Sawtry Court Pineville, NC 28134",https://www.rentcafe.com/apartments/nc/pineville/12106-sawtry-court-pineville-nc-281340/default.aspx,12106 Sawtry Court,Pineville,NC,4.0,28134,,$925,"$2,145",,,"$1,795",,
22,22,"505 Payne Court High Point, NC 27265",https://www.rentcafe.com/apartments/nc/high-point/505-payne-court-high-point-nc-27265/default.aspx,505 Payne Court,High Point,NC,4.0,27265,,$925,"$1,745",,,"$1,795",,
23,23,"2549 Old Ashworth Lane NW Concord, NC 28027",https://www.rentcafe.com/apartments/nc/concord/2549-old-ashworth-lane-nw-concord-nc-28027/default.aspx,2549 Old Ashworth Lane NW,Concord,NC,4.0,28027,,$925,"$2,645",,,"$1,795",,
24,24,Leisure Time Lane Apts,https://www.rentcafe.com/apartments/nc/winston-salem/leisure-time-lane-apts/default.aspx,Leisure Time Lane Apts,Winston-Salem,NC,4.0,27107,,$925,"$2,645",,,"$1,795",,
25,25,51B,https://www.rentcafe.com/apartments/nc/durham/200-51b-woodcroft-parkway0/default.aspx,200-51B Woodcroft Parkway,Durham,NC,4.0,27713,,$925,"$2,645",,,"$1,795",,
26,26,"815 Peachtree Meadows Circle Kernersville, NC 27284",https://www.rentcafe.com/apartments/nc/kernersville/815-peachtree-meadows-circle-kernersville-nc-27284/default.aspx,815 Peachtree Meadows Circle,Kernersville,NC,4.0,27284,,$925,"$2,645",,,"$2,045",,
27,27,"108 Valentine Court Greensboro, NC 27405",https://www.rentcafe.com/apartments/nc/greensboro/108-valentine-court-greensboro-nc-27405-0/default.aspx,108 Valentine Court,Greensboro,NC,4.0,27405,,$925,"$2,645",,,"$2,245",,
28,28,"2655 Idared Drive Dallas, NC 28034",https://www.rentcafe.com/apartments/nc/dallas/2655-idared-drive-dallas-nc-28034/default.aspx,2655 Idared Drive,Dallas,NC,4.0,28034,,$925,"$2,645",,,"$2,245",,"$2,495"
29,29,"302 N Great White Way Clayton, NC 27527",https://www.rentcafe.com/apartments/nc/clayton/302-n-great-white-way-clayton-nc-27527/default.aspx,302 N Great White Way,Clayton,NC,4.0,27527,,$925,"$2,145",,,"$2,245",,"$2,495"
30,30,"1112 W Market St, LLC",https://www.rentcafe.com/apartments/nc/greensboro/1112-w-market-st-llc/default.aspx,1112 W Market St,Greensboro,NC,4.0,27403,,$925,"$2,145",,,"$2,245",,"$2,495"
31,31,"3617 Epperly Court Raleigh, NC 27616",https://www.rentcafe.com/apartments/nc/raleigh/3617-epperly-court-raleigh-nc-27616/default.aspx,3617 Epperly Court,Raleigh,NC,4.0,27616,,$925,"$1,995",,,"$2,245",,"$2,495"
32,32,"13313 Harvest Point Drive Huntersville, NC 28078",https://www.rentcafe.com/apartments/nc/huntersville/13313-harvest-point-drive-huntersville-nc-28078-0/default.aspx,13313 Harvest Point Drive,Huntersville,NC,4.0,28078,,$925,"$1,995",,,"$2,185",,"$2,495"
33,33,"1765 Pinnacle Oaks Drive Rural Hall, NC 27045",https://www.rentcafe.com/apartments/nc/rural-hall/1765-pinnacle-oaks-drive-rural-hall-nc-27045-0/default.aspx,1765 Pinnacle Oaks Drive,Rural Hall,NC,4.0,27045,,$925,"$1,995",,,"$1,965",,"$2,495"
34,34,"4821 Abendego Road Charlotte, NC 28213",https://www.rentcafe.com/apartments/nc/charlotte/4821-abendego-road-charlotte-nc-28213/default.aspx,4821 Abendego Road,Charlotte,NC,4.0,28213,,$925,"$1,995",,,"$2,725",,"$2,495"
35,35,96B,https://www.rentcafe.com/apartments/nc/durham/5500-96b-fortunes-ridge0/default.aspx,5500-96B Fortunes Ridge,Durham,NC,4.0,27713,,$925,"$1,995",,,"$2,725",,"$2,495"
36,36,"4169 Shadetree Drive Winston-Salem, NC 27107",https://www.rentcafe.com/apartments/nc/winston-salem/4169-shadetree-drive-winston-salem-nc-27107-0/default.aspx,4169 Shadetree Drive,Winston-Salem,NC,4.0,27107,,$925,"$1,895",,,"$2,725",,"$2,495"
37,37,"130 Fir Drive Winston Salem, NC 27107",https://www.rentcafe.com/apartments/nc/winston-salem/130-fir-drive-winston-salem-nc-27107/default.aspx,130 Fir Drive,Winston Salem,NC,4.0,27107,,$925,"$1,725",,,"$2,725",,"$2,495"
38,38,"115 Bosburg Drive Mooresville, NC 28115",https://www.rentcafe.com/apartments/nc/mooresville/115-bosburg-drive-mooresville-nc-28115/default.aspx,115 Bosburg Drive,Mooresville,NC,4.0,28115,,$925,"$1,895",,,"$2,725",,"$2,495"
39,39,1116 Millbrook Road,https://www.rentcafe.com/apartments/nc/raleigh/1116-millbrook-road/default.aspx,1116 Millbrook Road,Raleigh,NC,4.0,27609,,$925,"$1,895",,,"$2,000",,"$2,495"
40,40,"1941 Summit Ridge Lane Kannapolis, NC 28083",https://www.rentcafe.com/apartments/nc/kannapolis/1941-summit-ridge-lane-kannapolis-nc-28083/default.aspx,1941 Summit Ridge Lane,Kannapolis,NC,4.0,28083,,$925,"$1,895",,,"$1,785",,"$2,495"
41,41,Athens Drive,https://www.rentcafe.com/apartments/nc/raleigh/athens-drive/default.aspx,"850, 852, 854 Athens Drive",Raleigh,NC,4.0,27608,,$925,"$1,895",,,"$1,785",,"$2,495"
42,42,"3596 Catawba Creek Drive Gastonia, NC 28056",https://www.rentcafe.com/apartments/nc/gastonia/3596-catawba-creek-drive-gastonia-nc-28056/default.aspx,3596 Catawba Creek Drive,Gastonia,NC,4.0,28056,,$925,"$1,895",,,"$2,045",,"$2,495"
43,43,"4526 Esmeralda Drive Charlotte, NC 28269",https://www.rentcafe.com/apartments/nc/charlotte/4526-esmeralda-drive-charlotte-nc-28269-0/default.aspx,4526 Esmeralda Drive,Charlotte,NC,4.0,28269,,$925,"$1,725",,,"$2,045",,"$2,495"
44,44,"6219 Bridlewood Lane Charlotte, NC 28215",https://www.rentcafe.com/apartments/nc/charlotte/6219-bridlewood-lane-charlotte-nc-28215/default.aspx,6219 Bridlewood Lane,Charlotte,NC,4.0,28215,,$925,"$1,745",,,"$2,045",,"$2,495"
45,45,3031 Courtney Creek,https://www.rentcafe.com/apartments/nc/durham/3031-courtney-creek/default.aspx,3031 Courtney Creek,Durham,NC,4.0,27703,,$925,"$1,980",,,"$2,045",,"$2,495"
46,46,"2732 Fairstone Avenue Charlotte, NC 28269",https://www.rentcafe.com/apartments/nc/charlotte/2732-fairstone-avenue-charlotte-nc-28269/default.aspx,2732 Fairstone Avenue,Charlotte,NC,4.0,28269,,$925,"$1,825",,,"$2,045",,"$2,495"
47,47,"152 Double Spring Lane Lexington, NC 27295",https://www.rentcafe.com/apartments/nc/lexington/152-double-spring-lane-lexington-nc-27295/default.aspx,152 Double Spring Lane,Lexington,NC,4.0,27295,,$925,"$1,795",,,"$2,045",,"$2,495"
48,48,"732 Breeders Cup Dr Whitsett, NC 27377",https://www.rentcafe.com/apartments/nc/whitsett/732-breeders-cup-dr-whitsett-nc-27377-0/default.aspx,732 Breeders Cup Dr,Whitsett,NC,4.0,27377,,$925,"$1,795",,,"$2,295",,"$2,495"
49,49,3823 Glenhaven Road,https://www.rentcafe.com/apartments/nc/raleigh/3823-glenhaven-road/default.aspx,3823 Glenhaven Road,Raleigh,NC,4.0,27606,,$925,"$1,795",,,"$2,295",,"$2,495"
50,50,"7008 Hidden Creek Drive Charlotte, NC 28214",https://www.rentcafe.com/apartments/nc/charlotte/7008-hidden-creek-drive-charlotte-nc-28214-0/default.aspx,"7008 Hidden Creek Drive,",Charlotte,NC,4.0,28214,,$925,"$1,752",,,"$2,295",,"$2,495"
51,51,Still Meadow Village I,https://www.rentcafe.com/apartments/nc/wilmington/still-meadow-village-i/default.aspx,"4632 Still Meadow Dr.,",Wilmington,NC,4.0,28412,,$925,"$1,752",,,"$2,295",,"$2,495"
52,52,"1809 Larkhill Court Kernersville, NC 27284",https://www.rentcafe.com/apartments/nc/kernersville/1809-larkhill-court-kernersville-nc-27284/default.aspx,"1809 Larkhill Court,",Kernersville,NC,4.0,27284,,$925,"$2,195",,,"$2,295",,"$2,495"
53,53,"4215 Greenfield Circle Northwest Concord, NC 28027",https://www.rentcafe.com/apartments/nc/concord/4215-greenfield-circle-northwest-concord-nc-28027/default.aspx,"4215 Greenfield Circle Northwest,",Concord,NC,4.0,28027,,$925,"$2,195",,,"$2,995",,"$2,495"
54,54,Creekside Apartments,https://www.rentcafe.com/apartments/nc/pittsboro/creekside-apartments11/default.aspx,"25 Creekside Circle,",Pittsboro,NC,4.0,27312,,$925,"$2,195",,,"$2,995",,"$2,495"
55,55,Still Meadow Village II,https://www.rentcafe.com/apartments/nc/wilmington/still-meadow-village-ii/default.aspx,"4632 Still Meadow Dr.,",Wilmington,NC,4.0,28412,,$925,"$2,195",,,"$2,995",,"$2,495"
